LK_SL_TRIAL_L4_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;LK_STOCK_S1_DATA_ID;STATUS;CULTURE_UNIT_X;CULTURE_UNIT_Y;CULTURE_UNIT_ROUTE_NUM;DESIGN_PLOT_CODE;DESIGN_X;DESIGN_Y;TRANSFER_APPY;SPECIES_ID;SPECIES_SPECIFICITY_ID;PLOT_DEFINITION_HASH
5419852;20920;2018;7;W;-;RC;WL_06_02;1;8;976884;;39;10;519;124;9;2;0;13;26;
5419682;20922;2018;7;W;-;RC;WL_06_08;1;8;976884;;52;1;;121;21;1;0;13;26;
5419857;20920;2018;7;W;-;RC;WL_06_02;1;9;976885;;41;10;471;126;11;2;0;13;26;
5419687;20922;2018;7;W;-;RC;WL_06_08;1;9;976885;;40;1;;109;9;1;0;13;26;
5419688;20922;2018;7;W;-;RC;WL_06_08;2;9;976885;;47;2;;216;16;1;0;13;26;
5419761;20943;2018;7;W;-;RC;WL_06_04;1;10;976886;;11;3;118;111;11;1;0;13;26;
5419859;20920;2018;7;W;-;RC;WL_06_02;2;10;976886;;41;11;470;211;11;1;0;13;26;
5419689;20922;2018;7;W;-;RC;WL_06_08;2;10;976886;;43;2;;212;12;1;0;13;26;
5419767;20943;2018;7;W;-;RC;WL_06_04;1;11;976887;;12;3;94;112;12;1;0;13;26;
5419853;20920;2018;7;W;-;RC;WL_06_02;1;11;976887;;32;10;394;117;2;2;0;13;26;
5419683;20922;2018;7;W;-;RC;WL_06_08;1;11;976887;;43;1;;112;12;1;0;13;26;
5419768;20943;2018;7;W;-;RC;WL_06_04;1;12;976888;;13;3;70;113;13;1;0;13;26;
5419844;20920;2018;7;W;-;RC;WL_06_02;2;12;976888;;45;12;373;230;15;2;0;13;26;
5419665;20922;2018;7;W;-;RC;WL_06_08;1;12;976888;;44;1;;113;13;1;0;13;26;
5419842;20920;2018;7;W;-;RC;WL_06_02;1;13;976889;;41;9;472;111;11;1;0;13;26;
5419841;20920;2018;7;W;-;RC;WL_06_02;2;13;976889;;31;12;372;216;1;2;0;13;26;
5419662;20922;2018;7;W;-;RC;WL_06_08;1;13;976889;;53;1;;122;22;1;0;13;26;
5419661;20922;2018;7;W;-;RC;WL_06_08;2;13;976889;;36;2;;205;5;1;0;13;26;
5419790;20943;2018;7;W;-;RC;WL_06_04;1;14;976890;;16;3;183;116;16;1;0;13;26;
5419820;20920;2018;7;W;-;RC;WL_06_02;2;14;976890;;43;11;422;213;13;1;0;13;26;
5419663;20922;2018;7;W;-;RC;WL_06_08;1;14;976890;;55;1;;124;24;1;0;13;26;
5419690;20922;2018;7;W;-;RC;WL_06_08;2;14;976890;;32;2;;201;1;1;0;13;26;
5419848;20920;2018;7;W;-;RC;WL_06_02;2;15;976891;;33;11;419;203;3;1;0;13;26;
5419668;20922;2018;7;W;-;RC;WL_06_08;2;15;976891;;33;2;;202;2;1;0;13;26;
5419693;20922;2018;7;W;-;RC;WL_06_08;1;16;976892;;34;1;;103;3;1;0;13;26;
5419630;20922;2018;7;W;-;RC;WL_06_08;2;16;976892;;54;2;;223;23;1;0;13;26;
5419797;20943;2018;7;W;-;RC;WL_06_04;1;16;976892;;18;3;231;118;18;1;0;13;26;
5419810;20920;2018;7;W;-;RC;WL_06_02;2;16;976892;;37;12;516;222;7;2;0;13;26;
5419763;20943;2018;7;W;-;RC;WL_06_04;1;17;976893;;19;3;255;119;19;1;0;13;26;
5419846;20920;2018;7;W;-;RC;WL_06_02;1;17;976893;;42;9;448;112;12;1;0;13;26;
5419666;20922;2018;7;W;-;RC;WL_06_08;1;17;976893;;54;1;;123;23;1;0;13;26;
5419798;20943;2018;7;W;-;RC;WL_06_04;1;18;976894;;20;3;279;120;20;1;0;13;26;
5419635;20922;2018;7;W;-;RC;WL_06_08;1;18;976894;;57;1;;126;26;1;0;13;26;
5419824;20920;2018;7;W;-;RC;WL_06_02;2;19;976895;;45;11;374;215;15;1;0;13;26;
5419695;20922;2018;7;W;-;RC;WL_06_08;1;19;976895;;56;1;;125;25;1;0;13;26;
5419796;20943;2018;7;W;-;RC;WL_06_04;1;20;976896;;23;3;351;123;23;1;0;13;26;
5419812;20920;2018;7;W;-;RC;WL_06_02;1;20;976896;;33;9;417;103;3;1;0;13;26;
5419632;20922;2018;7;W;-;RC;WL_06_08;1;20;976896;;61;1;;130;30;1;0;13;26;
5419631;20922;2018;7;W;-;RC;WL_06_08;2;20;976896;;40;2;;209;9;1;0;13;26;
5419691;20922;2018;7;W;-;RC;WL_06_08;2;21;976897;;44;2;;213;13;1;0;13;26;
5419794;20943;2018;7;W;-;RC;WL_06_04;1;21;976897;;24;3;346;124;24;1;0;13;26;
5419822;20920;2018;7;W;-;RC;WL_06_02;1;21;976897;;35;10;466;120;5;2;0;13;26;
5419821;20920;2018;7;W;-;RC;WL_06_02;2;21;976897;;44;11;398;214;14;1;0;13;26;
5419799;20943;2018;7;W;-;RC;WL_06_04;1;22;976898;;25;3;322;125;25;1;0;13;26;
5419817;20920;2018;7;W;-;RC;WL_06_02;1;22;976898;;43;10;423;128;13;2;0;13;26;
5419792;20943;2018;7;W;-;RC;WL_06_04;1;23;976899;;26;3;298;126;26;1;0;13;26;
5419827;20920;2018;7;W;-;RC;WL_06_02;1;23;976899;;35;9;465;105;5;1;0;13;26;
5419697;20922;2018;7;W;-;RC;WL_06_08;1;23;976899;;59;1;;128;28;1;0;13;26;
5419816;20920;2018;7;W;-;RC;WL_06_02;1;24;976900;;37;10;514;122;7;2;0;13;26;
5419636;20922;2018;7;W;-;RC;WL_06_08;1;24;976900;;45;1;;114;14;1;0;13;26;
5419791;20943;2018;7;W;-;RC;WL_06_04;1;25;976901;;29;3;226;129;29;1;0;13;26;
5419696;20922;2018;7;W;-;RC;WL_06_08;1;25;976901;;42;1;;111;11;1;0;13;26;
5419699;20922;2018;7;W;-;RC;WL_06_08;2;25;976901;;50;2;;219;19;1;0;13;26;
5464823;20386;2018;7;W;-;RC;WO_94_05;1;1;976974;;61;22;2491;101;1;1;0;13;26;
5464812;20386;2018;7;W;-;RC;WO_94_05;1;2;976975;;62;22;2492;102;2;1;0;13;26;
5464818;20386;2018;7;W;-;RC;WO_94_05;1;6;976979;;67;22;2497;107;7;1;0;13;26;
5464816;20386;2018;7;W;-;RC;WO_94_05;1;8;976981;;69;22;2499;109;9;1;0;13;26;
5464813;20386;2018;7;W;-;RC;WO_94_05;1;10;976983;;72;22;2502;112;12;1;0;13;26;
5464875;20386;2018;7;W;-;RC;WO_94_05;1;12;976985;;74;22;2504;114;14;1;0;13;26;
5464872;20386;2018;7;W;-;RC;WO_94_05;1;14;976987;;76;22;2506;116;16;1;0;13;26;
5464873;20386;2018;7;W;-;RC;WO_94_05;1;15;976988;;78;22;2508;118;18;1;0;13;26;
5464884;20386;2018;7;W;-;RC;WO_94_05;1;17;976990;;80;22;2510;120;20;1;0;13;26;
5464877;20386;2018;7;W;-;RC;WO_94_05;1;18;976991;;81;22;2511;121;21;1;0;13;26;
5464878;20386;2018;7;W;-;RC;WO_94_05;1;20;976993;;83;22;2513;123;23;1;0;13;26;
5464881;20386;2018;7;W;-;RC;WO_94_05;1;21;976994;;85;22;2515;125;25;1;0;13;26;
5464879;20386;2018;7;W;-;RC;WO_94_05;1;22;976995;;86;22;2516;126;26;1;0;13;26;
5464888;20386;2018;7;W;-;RC;WO_94_05;1;25;976998;;89;22;2519;129;29;1;0;13;26;
5464885;20386;2018;7;W;-;RC;WO_94_05;1;26;976999;;90;22;2520;130;30;1;0;13;26;
5464889;25006;2018;7;W;-;RC;WO_92_05;1;1;977000;;61;23;2521;101;1;1;0;13;26;
5464864;25006;2018;7;W;-;RC;WO_92_05;1;2;977001;;62;23;2522;102;2;1;0;13;26;
5464883;25006;2018;7;W;-;RC;WO_92_05;1;3;977002;;63;23;2523;103;3;1;0;13;26;
5464861;25006;2018;7;W;-;RC;WO_92_05;1;4;977003;;64;23;2524;104;4;1;0;13;26;
5464867;25006;2018;7;W;-;RC;WO_92_05;1;9;977008;;70;23;2530;110;10;1;0;13;26;
5464869;25006;2018;7;W;-;RC;WO_92_05;1;11;977010;;72;23;2532;112;12;1;0;13;26;
5464895;25006;2018;7;W;-;RC;WO_92_05;1;12;977011;;73;23;2533;113;13;1;0;13;26;
5464897;25006;2018;7;W;-;RC;WO_92_05;1;17;977016;;79;23;2539;119;19;1;0;13;26;
5464898;25006;2018;7;W;-;RC;WO_92_05;1;18;977017;;80;23;2540;120;20;1;0;13;26;
5464896;25006;2018;7;W;-;RC;WO_92_05;1;20;977019;;83;23;2543;123;23;1;0;13;26;
5464832;25006;2018;7;W;-;RC;WO_92_05;1;21;977020;;84;23;2544;124;24;1;0;13;26;
5464899;25006;2018;7;W;-;RC;WO_92_05;1;22;977021;;85;23;2545;125;25;1;0;13;26;
5464831;25006;2018;7;W;-;RC;WO_92_05;1;23;977022;;86;23;2546;126;26;1;0;13;26;
5464893;25006;2018;7;W;-;RC;WO_92_05;1;24;977023;;87;23;2547;127;27;1;0;13;26;
5464837;25006;2018;7;W;-;RC;WO_92_05;1;25;977024;;89;23;2549;129;29;1;0;13;26;
5117472;21085;2018;7;W;-;RC;WR_04_04;1;3;977033;;3;3;31;103;3;1;0;13;26;
5145231;22135;2018;7;W;-;RC;WC_71_05;1;4;977398;;5;3;103;119;5;3;0;13;26;
5145237;22135;2018;7;W;-;RC;WC_71_05;1;5;977399;;7;1;49;107;7;1;0;13;26;
5145238;22135;2018;7;W;-;RC;WC_71_05;1;6;977400;;6;5;73;134;6;5;0;13;26;
5145233;22135;2018;7;W;-;RC;WC_71_05;1;9;977403;;6;6;72;141;6;6;0;13;26;
5145100;22135;2018;7;W;-;RC;WC_71_05;1;10;977404;;4;4;81;125;4;4;0;13;26;
5145104;22135;2018;7;W;-;RC;WC_71_05;1;12;977406;;6;4;74;127;6;4;0;13;26;
5145102;22135;2018;7;W;-;RC;WC_71_05;1;13;977407;;5;6;100;140;5;6;0;13;26;
5145101;22135;2018;7;W;-;RC;WC_71_05;1;14;977408;;3;5;54;131;3;5;0;13;26;
5145108;22135;2018;7;W;-;RC;WC_71_05;1;16;977410;;2;4;25;123;2;4;0;13;26;
5145106;22135;2018;7;W;-;RC;WC_71_05;1;17;977411;;7;4;46;128;7;4;0;13;26;
5145109;22135;2018;7;W;-;RC;WC_71_05;1;18;977412;;1;5;5;129;1;5;0;13;26;
5145103;22135;2018;7;W;-;RC;WC_71_05;1;19;977413;;2;3;24;116;2;3;0;13;26;
5145150;22135;2018;7;W;-;RC;WC_71_05;1;20;977414;;2;7;28;144;2;7;0;13;26;
5145151;22135;2018;7;W;-;RC;WC_71_05;1;24;977415;;3;6;55;138;3;6;0;13;26;
5145157;22135;2018;7;W;-;RC;WC_71_05;1;25;977416;;4;5;82;132;4;5;0;13;26;
5145158;22135;2018;7;W;-;RC;WC_71_05;1;26;977417;;2;6;27;137;2;6;0;13;26;
5145159;22135;2018;7;W;-;RC;WC_71_05;1;28;977419;;2;5;26;130;2;5;0;13;26;
5145153;22135;2018;7;W;-;RC;WC_71_05;1;29;977420;;3;3;52;117;3;3;0;13;26;
5145145;22135;2018;7;W;-;RC;WC_71_05;1;31;977422;;1;4;4;122;1;4;0;13;26;
5145144;22135;2018;7;W;-;RC;WC_71_05;1;32;977423;;3;7;56;145;3;7;0;13;26;
5145142;22135;2018;7;W;-;RC;WC_71_05;1;33;977424;;1;2;2;108;1;2;0;13;26;
5145141;22135;2018;7;W;-;RC;WC_71_05;1;34;977425;;6;3;75;120;6;3;0;13;26;
5145148;22135;2018;7;W;-;RC;WC_71_05;1;36;977427;;5;5;101;133;5;5;0;13;26;
5145146;22135;2018;7;W;-;RC;WC_71_05;1;37;977428;;1;6;6;136;1;6;0;13;26;
5145149;22135;2018;7;W;-;RC;WC_71_05;1;38;977429;;1;3;3;115;1;3;0;13;26;
5145143;22135;2018;7;W;-;RC;WC_71_05;1;39;977430;;5;7;99;147;5;7;0;13;26;
5145124;22135;2018;7;W;-;RC;WC_71_05;1;42;977433;;4;7;84;146;4;7;0;13;26;
5145122;22135;2018;7;W;-;RC;WC_71_05;1;43;977434;;7;7;43;149;7;7;0;13;26;
5145127;22135;2018;7;W;-;RC;WC_71_05;1;45;977436;;3;2;51;110;3;2;0;13;26;
5145126;22135;2018;7;W;-;RC;WC_71_05;1;47;977438;;5;1;105;105;5;1;0;13;26;
5145129;22135;2018;7;W;-;RC;WC_71_05;1;48;977439;;1;7;7;143;1;7;0;13;26;
5145123;22135;2018;7;W;-;RC;WC_71_05;1;49;977440;;4;3;80;118;4;3;0;13;26;
5117105;21088;2018;7;W;-;RC;WR_07_05;1;2;978082;;2;9;16;102;2;1;0;13;26;
5117102;21088;2018;7;W;-;RC;WR_07_05;1;4;978085;;4;9;40;104;4;1;0;13;26;
5117109;21088;2018;7;W;-;RC;WR_07_05;1;8;978089;;9;9;105;109;9;1;0;13;26;
5117106;21088;2018;7;W;-;RC;WR_07_05;1;9;978090;;10;9;112;110;10;1;0;13;26;
5117155;21088;2018;7;W;-;RC;WR_07_05;1;10;978091;;11;9;129;111;11;1;0;13;26;
5117150;21088;2018;7;W;-;RC;WR_07_05;1;13;978094;;15;9;177;115;15;1;0;13;26;
5117151;21088;2018;7;W;-;RC;WR_07_05;1;14;978095;;15;10;178;130;15;2;0;13;26;
5117157;21088;2018;7;W;-;RC;WR_07_05;1;17;978098;;12;10;135;127;12;2;0;13;26;
5117159;21088;2018;7;W;-;RC;WR_07_05;1;21;978102;;7;10;82;122;7;2;0;13;26;
5117141;21088;2018;7;W;-;RC;WR_07_05;1;24;978105;;4;10;39;119;4;2;0;13;26;
5117145;21088;2018;7;W;-;RC;WR_07_05;1;25;978106;;2;10;15;117;2;2;0;13;26;
5117775;21065;2018;7;W;-;RC;WR_06_04;1;1;978134;;1;13;13;101;1;1;0;13;26;
5116804;21425;2018;7;W;-;RC;WR_15_04;1;25;978136;;62;23;1273;117;2;2;0;13;26;
5117742;21060;2018;7;W;-;RC;WR_06_05;1;3;978137;;3;14;913;103;3;1;0;13;26;
5116734;21425;2018;7;W;-;RC;WR_15_04;1;26;978138;;61;23;1268;116;1;2;0;13;26;
5117744;21060;2018;7;W;-;RC;WR_06_05;1;4;978139;;4;14;924;104;4;1;0;13;26;
5117785;21065;2018;7;W;-;RC;WR_06_04;1;5;978140;;5;13;69;105;5;1;0;13;26;
5117721;21060;2018;7;W;-;RC;WR_06_05;1;7;978142;;8;14;948;108;8;1;0;13;26;
5117781;21065;2018;7;W;-;RC;WR_06_04;1;7;978142;;8;13;100;108;8;1;0;13;26;
5117777;21065;2018;7;W;-;RC;WR_06_04;1;8;978143;;9;13;125;109;9;1;0;13;26;
5117728;21060;2018;7;W;-;RC;WR_06_05;1;9;978144;;10;14;960;110;10;1;0;13;26;
5117788;21065;2018;7;W;-;RC;WR_06_04;1;9;978144;;10;13;128;110;10;1;0;13;26;
5117789;21065;2018;7;W;-;RC;WR_06_04;1;11;978146;;12;13;156;112;12;1;0;13;26;
5117783;21065;2018;7;W;-;RC;WR_06_04;1;13;978148;;15;13;209;115;15;1;0;13;26;
5117743;21060;2018;7;W;-;RC;WR_06_05;1;16;978156;;13;15;974;128;13;2;0;13;26;
5117773;21065;2018;7;W;-;RC;WR_06_04;1;16;978156;;13;14;182;128;13;2;0;13;26;
5117765;21065;2018;7;W;-;RC;WR_06_04;1;17;978157;;12;14;155;127;12;2;0;13;26;
5117714;21060;2018;7;W;-;RC;WR_06_05;1;19;978162;;9;15;950;124;9;2;0;13;26;
5117724;21060;2018;7;W;-;RC;WR_06_05;1;20;978163;;8;15;947;123;8;2;0;13;26;
5117712;21060;2018;7;W;-;RC;WR_06_05;1;21;978164;;7;15;938;122;7;2;0;13;26;
5117762;21065;2018;7;W;-;RC;WR_06_04;1;21;978164;;7;14;98;122;7;2;0;13;26;
5117722;21060;2018;7;W;-;RC;WR_06_05;1;22;978165;;6;15;935;121;6;2;0;13;26;
5117782;21065;2018;7;W;-;RC;WR_06_04;1;22;978165;;6;14;71;121;6;2;0;13;26;
5117711;21060;2018;7;W;-;RC;WR_06_05;1;23;978166;;5;15;926;120;5;2;0;13;26;
5117761;21065;2018;7;W;-;RC;WR_06_04;1;23;978166;;5;14;70;120;5;2;0;13;26;
5117727;21060;2018;7;W;-;RC;WR_06_05;1;24;978167;;4;15;923;119;4;2;0;13;26;
5117726;21060;2018;7;W;-;RC;WR_06_05;1;26;978169;;1;15;902;116;1;2;0;13;26;
5117786;21065;2018;7;W;-;RC;WR_06_04;1;26;978169;;1;14;14;116;1;2;0;13;26;
5116808;21425;2018;7;W;-;RC;WR_15_04;1;15;978373;;74;23;1393;129;14;2;0;13;26;
5116732;21425;2018;7;W;-;RC;WR_15_04;1;16;978376;;73;23;1388;128;13;2;0;13;26;
5116806;21425;2018;7;W;-;RC;WR_15_04;1;17;978377;;72;23;1373;127;12;2;0;13;26;
5116731;21425;2018;7;W;-;RC;WR_15_04;1;18;978379;;71;23;1368;126;11;2;0;13;26;
5116809;21425;2018;7;W;-;RC;WR_15_04;1;19;978396;;69;23;1348;124;9;2;0;13;26;
5116737;21425;2018;7;W;-;RC;WR_15_04;1;20;978397;;68;23;1333;123;8;2;0;13;26;
5116738;21425;2018;7;W;-;RC;WR_15_04;1;22;978399;;66;23;1313;121;6;2;0;13;26;
5116850;21425;2018;7;W;-;RC;WR_15_04;1;23;978400;;65;23;1308;120;5;2;0;13;26;
5118542;21556;2018;7;W;-;RC;WR_56_05;1;3;978918;;18;16;1006;103;3;1;0;13;26;
5118544;21556;2018;7;W;-;RC;WR_56_05;1;4;978919;;19;16;1011;104;4;1;0;13;26;
5118547;21556;2018;7;W;-;RC;WR_56_05;1;5;978920;;20;16;1018;105;5;1;0;13;26;
5118541;21556;2018;7;W;-;RC;WR_56_05;1;6;978921;;21;16;1023;106;6;1;0;13;26;
5118546;21556;2018;7;W;-;RC;WR_56_05;1;7;978922;;23;16;1035;108;8;1;0;13;26;
5118548;21556;2018;7;W;-;RC;WR_56_05;1;8;978923;;24;16;1042;109;9;1;0;13;26;
5118549;21556;2018;7;W;-;RC;WR_56_05;1;10;978925;;26;16;1054;111;11;1;0;13;26;
5118525;21556;2018;7;W;-;RC;WR_56_05;1;13;978928;;30;16;1078;115;15;1;0;13;26;
5118522;21556;2018;7;W;-;RC;WR_56_05;1;14;978929;;30;17;1077;130;15;2;0;13;26;
5118521;21556;2018;7;W;-;RC;WR_56_05;1;15;978930;;29;17;1072;129;14;2;0;13;26;
5118526;21556;2018;7;W;-;RC;WR_56_05;1;16;978931;;28;17;1065;128;13;2;0;13;26;
5118527;21556;2018;7;W;-;RC;WR_56_05;1;17;978932;;27;17;1060;127;12;2;0;13;26;
5118514;21556;2018;7;W;-;RC;WR_56_05;1;20;978935;;23;17;1036;123;8;2;0;13;26;
5118512;21556;2018;7;W;-;RC;WR_56_05;1;22;978937;;21;17;1024;121;6;2;0;13;26;
5118510;21556;2018;7;W;-;RC;WR_56_05;1;23;978938;;20;17;1017;120;5;2;0;13;26;
5118511;21556;2018;7;W;-;RC;WR_56_05;1;24;978939;;19;17;1012;119;4;2;0;13;26;
5118515;21556;2018;7;W;-;RC;WR_56_05;1;25;978940;;17;17;1000;117;2;2;0;13;26;
5118517;21556;2018;7;W;-;RC;WR_56_05;1;26;978941;;16;17;993;116;1;2;0;13;26;
5118590;21542;2018;7;W;-;RC;WR_59_05;1;2;978943;;17;18;1001;102;2;1;0;13;26;
5118592;21542;2018;7;W;-;RC;WR_59_05;1;3;978944;;18;18;1004;103;3;1;0;13;26;
5118594;21542;2018;7;W;-;RC;WR_59_05;1;4;978945;;19;18;1013;104;4;1;0;13;26;
5118597;21542;2018;7;W;-;RC;WR_59_05;1;5;978946;;20;18;1016;105;5;1;0;13;26;
5118591;21542;2018;7;W;-;RC;WR_59_05;1;6;978947;;21;18;1025;106;6;1;0;13;26;
5118596;21542;2018;7;W;-;RC;WR_59_05;1;7;978948;;23;18;1037;108;8;1;0;13;26;
5118593;21542;2018;7;W;-;RC;WR_59_05;1;9;978950;;25;18;1049;110;10;1;0;13;26;
5118599;21542;2018;7;W;-;RC;WR_59_05;1;10;978951;;26;18;1052;111;11;1;0;13;26;
5118530;21542;2018;7;W;-;RC;WR_59_05;1;11;978952;;27;18;1061;112;12;1;0;13;26;
5118531;21542;2018;7;W;-;RC;WR_59_05;1;14;978957;;30;19;1075;130;15;2;0;13;26;
5118532;21542;2018;7;W;-;RC;WR_59_05;1;15;978958;;29;19;1074;129;14;2;0;13;26;
5118538;21542;2018;7;W;-;RC;WR_59_05;1;16;978959;;28;19;1063;128;13;2;0;13;26;
5118537;21542;2018;7;W;-;RC;WR_59_05;1;17;978961;;27;19;1062;127;12;2;0;13;26;
5118533;21542;2018;7;W;-;RC;WR_59_05;1;18;978962;;26;19;1051;126;11;2;0;13;26;
5118536;21542;2018;7;W;-;RC;WR_59_05;1;19;978963;;24;19;1039;124;9;2;0;13;26;
5118539;21542;2018;7;W;-;RC;WR_59_05;1;21;978965;;22;19;1027;122;7;2;0;13;26;
5118401;21542;2018;7;W;-;RC;WR_59_05;1;24;978968;;19;19;1014;119;4;2;0;13;26;
5118405;21542;2018;7;W;-;RC;WR_59_05;1;25;978969;;17;19;1002;117;2;2;0;13;26;
5118460;21521;2018;7;W;-;RC;WR_53_04;1;1;978973;;31;13;433;101;1;1;0;13;26;
5118466;21521;2018;7;W;-;RC;WR_53_04;1;2;978974;;32;13;436;102;2;1;0;13;26;
5118465;21521;2018;7;W;-;RC;WR_53_04;1;3;978975;;33;13;461;103;3;1;0;13;26;
5118495;21521;2018;7;W;-;RC;WR_53_04;1;4;978976;;34;13;464;104;4;1;0;13;26;
5118467;21521;2018;7;W;-;RC;WR_53_04;1;11;978983;;42;13;576;112;12;1;0;13;26;
5118499;21521;2018;7;W;-;RC;WR_53_04;1;12;978984;;43;13;601;113;13;1;0;13;26;
5118468;21521;2018;7;W;-;RC;WR_53_04;1;13;978985;;45;13;629;115;15;1;0;13;26;
5118493;21521;2018;7;W;-;RC;WR_53_04;1;14;978986;;45;14;630;130;15;2;0;13;26;
5118469;21521;2018;7;W;-;RC;WR_53_04;1;15;978987;;44;14;603;129;14;2;0;13;26;
5118490;21521;2018;7;W;-;RC;WR_53_04;1;19;978991;;39;14;546;124;9;2;0;13;26;
5118432;21521;2018;7;W;-;RC;WR_53_04;1;22;978998;;36;14;491;121;6;2;0;13;26;
5118497;21521;2018;7;W;-;RC;WR_53_04;1;23;979016;;35;14;490;120;5;2;0;13;26;
5118496;21521;2018;7;W;-;RC;WR_53_04;1;25;979022;;32;14;435;117;2;2;0;13;26;
5118170;21510;2018;7;W;-;RC;WR_44_04;1;1;979107;;46;7;638;101;1;1;0;13;26;
5118176;21510;2018;7;W;-;RC;WR_44_04;1;2;979108;;47;7;651;102;2;1;0;13;26;
5118175;21510;2018;7;W;-;RC;WR_44_04;1;3;979113;;48;7;666;103;3;1;0;13;26;
5118185;21510;2018;7;W;-;RC;WR_44_04;1;4;979114;;49;7;679;104;4;1;0;13;26;
5118171;21510;2018;7;W;-;RC;WR_44_04;1;9;979119;;55;7;763;110;10;1;0;13;26;
5118188;21510;2018;7;W;-;RC;WR_44_04;1;10;979120;;56;7;778;111;11;1;0;13;26;
5118183;21510;2018;7;W;-;RC;WR_44_04;1;14;979124;;60;8;833;130;15;2;0;13;26;
5118179;21510;2018;7;W;-;RC;WR_44_04;1;15;979125;;59;8;820;129;14;2;0;13;26;
5118173;21510;2018;7;W;-;RC;WR_44_04;1;17;979127;;57;8;792;127;12;2;0;13;26;
5118165;21510;2018;7;W;-;RC;WR_44_04;1;18;979128;;56;8;777;126;11;2;0;13;26;
5116739;21425;2018;7;W;-;RC;WR_15_04;1;3;979130;;63;22;1287;103;3;1;0;13;26;
5116854;21425;2018;7;W;-;RC;WR_15_04;1;4;979131;;64;22;1294;104;4;1;0;13;26;
5118161;21510;2018;7;W;-;RC;WR_44_04;1;24;979136;;49;8;680;119;4;2;0;13;26;
5118167;21510;2018;7;W;-;RC;WR_44_04;1;26;979138;;46;8;637;116;1;2;0;13;26;
5116851;21425;2018;7;W;-;RC;WR_15_04;1;8;979159;;69;22;1347;109;9;1;0;13;26;
5116802;21425;2018;7;W;-;RC;WR_15_04;1;9;979163;;70;22;1354;110;10;1;0;13;26;
5116801;21425;2018;7;W;-;RC;WR_15_04;1;11;979165;;72;22;1374;112;12;1;0;13;26;
5116856;21425;2018;7;W;-;RC;WR_15_04;1;12;979166;;73;22;1387;113;13;1;0;13;26;
5116859;21425;2018;7;W;-;RC;WR_15_04;1;14;979168;;75;23;1408;130;15;2;0;13;26;
5117474;21085;2018;7;W;-;RC;WR_04_04;1;4;979383;;4;3;54;104;4;1;0;13;26;
5117473;21085;2018;7;W;-;RC;WR_04_04;1;7;979441;;8;3;110;108;8;1;0;13;26;
5117477;21085;2018;7;W;-;RC;WR_04_04;1;8;979442;;9;3;115;109;9;1;0;13;26;
5117485;21085;2018;7;W;-;RC;WR_04_04;1;9;979443;;10;3;138;110;10;1;0;13;26;
5117484;21085;2018;7;W;-;RC;WR_04_04;1;11;979445;;12;3;166;112;12;1;0;13;26;
5117479;21085;2018;7;W;-;RC;WR_04_04;1;12;979446;;13;3;171;113;13;1;0;13;26;
5117482;21085;2018;7;W;-;RC;WR_04_04;1;13;979447;;15;3;199;115;15;1;0;13;26;
5117481;21085;2018;7;W;-;RC;WR_04_04;1;16;979450;;13;4;172;128;13;2;0;13;26;
5117489;21085;2018;7;W;-;RC;WR_04_04;1;17;979451;;12;4;165;127;12;2;0;13;26;
5117464;21085;2018;7;W;-;RC;WR_04_04;1;19;979453;;9;4;116;124;9;2;0;13;26;
5117486;21085;2018;7;W;-;RC;WR_04_04;1;20;979454;;8;4;109;123;8;2;0;13;26;
5117462;21085;2018;7;W;-;RC;WR_04_04;1;21;979455;;7;4;88;122;7;2;0;13;26;
5117483;21085;2018;7;W;-;RC;WR_04_04;1;22;979456;;6;4;81;121;6;2;0;13;26;
5117460;21085;2018;7;W;-;RC;WR_04_04;1;24;979458;;4;4;53;119;4;2;0;13;26;
5117467;21085;2018;7;W;-;RC;WR_04_04;1;25;979459;;2;4;25;117;2;2;0;13;26;
5117465;21085;2018;7;W;-;RC;WR_04_04;1;26;979460;;1;4;4;116;1;2;0;13;26;
5145155;22135;2018;7;W;-;RC;WC_71_05;1;21;979496;;2;1;22;102;2;1;0;13;26;
5145154;22135;2018;7;W;-;RC;WC_71_05;1;22;979497;;3;4;53;124;3;4;0;13;26;
5145152;22135;2018;7;W;-;RC;WC_71_05;1;23;979498;;4;2;79;111;4;2;0;13;26;
5419813;20920;2018;7;W;-;RC;WL_06_02;1;26;979672;;42;10;447;127;12;2;0;13;26;
5113502;21548;2018;7;W;-;RC;WR_12_05;1;10;980363;;62;16;;112;12;1;0;13;26;
5116425;21407;2018;7;W;-;RC;WR_27_04;1;1;980788;;76;9;1056;101;1;1;0;13;26;
5116420;21407;2018;7;W;-;RC;WR_27_04;1;2;980789;;77;9;1073;102;2;1;0;13;26;
5116415;21407;2018;7;W;-;RC;WR_27_04;1;10;980798;;86;9;1196;111;11;1;0;13;26;
5116414;21407;2018;7;W;-;RC;WR_27_04;1;12;980800;;88;9;1224;113;13;1;0;13;26;
5116410;21407;2018;7;W;-;RC;WR_27_04;1;13;980801;;90;9;1252;115;15;1;0;13;26;
5116412;21407;2018;7;W;-;RC;WR_27_04;1;15;980803;;89;10;1242;129;14;2;0;13;26;
